,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
446,446,2019-01-01 05:54:49,5456776410929288,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,30.86,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,3431b5e0274f71c08a1ddff478f81ff7,1325397289,41.418846,-80.661913,0
447,447,2019-01-01 05:55:04,5388659976630693,fraud_Emard Inc,gas_transport,42.79,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,e295cc1366a11cdf38d625e256d04d6a,1325397304,43.718963,-90.833148,0
448,448,2019-01-01 05:55:28,4128730454058057622,"fraud_Monahan, Bogisich and Ledner",misc_pos,5.24,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,cdbd668742c4e8e059de79a008c4d4ab,1325397328,30.563223,-95.693082,0
449,449,2019-01-01 05:56:17,30082025922891,fraud_Wilkinson Ltd,entertainment,42.83,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,abdf7f8460f0e2e8a8e192900113949c,1325397377,26.599772,-80.87758000000001,0
450,450,2019-01-01 05:56:54,6011148190095209,"fraud_Adams, Kovacek and Kuhlman",grocery_net,74.85,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,5674d7c6891a3d5e9a9fa208730057a4,1325397414,38.544098,-123.311607,0
451,451,2019-01-01 05:56:54,4951647200979051,"fraud_Moen, Reinger and Murphy",grocery_pos,109.17,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,f26d2d8fa1fb15ccb3b63952120a1e41,1325397414,37.878619,-89.903994,0
452,452,2019-01-01 05:56:55,30153452207526,"fraud_Goldner, Kovacek and Abbott",grocery_pos,62.94,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,8a3917293f9dba242c76fde23b22f2a8,1325397415,31.915403,-98.614828,0
453,453,2019-01-01 05:56:58,4158945090781624,fraud_Brekke and Sons,gas_transport,102.45,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,e27267326e217aa525af1c85a09bd675,1325397418,41.113589000000005,-80.195802,0
454,454,2019-01-01 05:58:34,4826655832045236,fraud_Hermann-Gaylord,misc_pos,5.45,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,e573c48ad8ab15e0dc00e6533e0ec1dc,1325397514,40.894288,-70.390538,0
455,455,2019-01-01 05:58:36,4451438912406400,fraud_Bradtke PLC,grocery_pos,34.0,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,621ff2099ef3b8cf9a8082b41d434f37,1325397516,35.277366,-94.505159,0
456,456,2019-01-01 05:58:41,4155021259183870,"fraud_Kerluke, Considine and Macejkovic",misc_net,7.81,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,55693f69502f52a76dbc2ebf67137d46,1325397521,35.07159,-99.499248,0
457,457,2019-01-01 05:59:23,38530489946071,fraud_DuBuque LLC,grocery_pos,110.63,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,dd4c0d7bd6a7a7d6f3afd0e35c2c8306,1325397563,35.5489,-81.29112099999999,0
458,458,2019-01-01 05:59:53,676248282243,"fraud_Rowe, Batz and Goodwin",grocery_pos,83.69,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,a2223d1f957b8950396a5fc124f7e9fd,1325397593,26.686504,-81.299918,0
459,459,2019-01-01 05:59:55,345832460465610,fraud_Upton PLC,entertainment,60.78,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,beef039aa24bdd71f3ff31a1beef1a28,1325397595,39.526893,-76.609434,0
460,460,2019-01-01 06:00:37,3540210836308425,"fraud_Little, Gutmann and Lynch",shopping_net,85.24,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,1992-06-19,2c3e2971bce32564e41dba7253bad489,1325397637,34.404171000000005,-103.162568,0
461,461,2019-01-01 06:03:32,4716561796955522,fraud_Prohaska-Murray,gas_transport,68.47,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,1022ca6ba7f08dedc233a225d8d7c147,1325397812,47.930197,-112.320743,0
462,462,2019-01-01 06:07:03,3513285035244624,fraud_Howe Ltd,misc_pos,138.38,Ariana,Campbell,F,50932 Neal Valley,Daniels,WV,25832,37.7256,-81.1087,3994,"Biochemist, clinical",1936-11-05,8e42d90ca989c319a93eff927cf88d7d,1325398023,37.008141,-81.411206,0
463,463,2019-01-01 06:08:11,4467456915153312231,fraud_Jast-McDermott,shopping_pos,15.44,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,d425cdc46d2ba91c46389b1d78140100,1325398091,28.721023,-83.14216400000001,0
464,464,2019-01-01 06:09:41,4727244663135968,fraud_Friesen-D'Amore,gas_transport,52.09,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,e7cc36ae49d5a706bab1280d4594b29a,1325398181,29.972385,-87.19384000000001,0
465,465,2019-01-01 06:09:43,4756039869079882102,fraud_Cummerata-Jones,gas_transport,73.5,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,41a58b8ea90976936a75896400cc6a3e,1325398183,33.900147,-98.117436,0
466,466,2019-01-01 06:10:18,342952484382519,fraud_Lockman Ltd,grocery_pos,120.08,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,b50de2d8c81fa92a144c5169b675433c,1325398218,41.742354,-72.711546,0
467,467,2019-01-01 06:10:23,30082025922891,fraud_Strosin-Cruickshank,grocery_pos,85.88,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,c405d025a611f4bce4201b7b540b32b8,1325398223,26.090246,-82.45350400000001,0
468,468,2019-01-01 06:10:27,30491348102802,fraud_Dickinson-Rempel,misc_pos,1.34,Tommy,Dixon,M,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1953-07-30,faaf1f37fac40885dfcc91b599d41f35,1325398227,39.610886,-100.744194,0
469,469,2019-01-01 06:12:30,6011382886333463,fraud_Heidenreich PLC,grocery_pos,146.38,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,4ea73b4db48c935b0e3c1451c5a5c619,1325398350,44.733358,-84.893102,0
470,470,2019-01-01 06:14:00,4006047418382,fraud_Schmitt Inc,gas_transport,56.09,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,8ede8dc6511d9b1f6eba6a226424f861,1325398440,35.945631,-83.73349499999999,0
471,471,2019-01-01 06:14:06,639030014711,fraud_Bogisich Inc,grocery_pos,107.69,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,1982-08-01,e49a40354e9df746dfde0a51f2800e79,1325398446,37.446584,-88.22013299999999,0
472,472,2019-01-01 06:15:18,4063094974360571498,fraud_Pacocha-Bauch,shopping_pos,1.95,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13,dac965dc4f91c065fe36327431ead52a,1325398518,41.930677,-111.044483,0
473,473,2019-01-01 06:15:36,6011860238257910,fraud_Medhurst PLC,shopping_net,10.09,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,cbf663d4480e0447c14c77d383fb5532,1325398536,36.120627,-97.940436,0
474,474,2019-01-01 06:16:19,3595192916105588,fraud_Brekke and Sons,gas_transport,107.32,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,992cdd68eb8a0ab38a8bbd18d53f7db5,1325398579,34.170677000000005,-78.082572,0
475,475,2019-01-01 06:17:31,561942763351,"fraud_Greenholt, Jacobi and Gleason",gas_transport,69.75,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,ec33047979afefd685475b8628da70b5,1325398651,38.919299,-77.37165,0
476,476,2019-01-01 06:17:56,3560725013359375,"fraud_Ferry, Lynch and Kautzer",misc_net,5.34,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,e6088d5563485a4f5a7de8308003b8ff,1325398676,31.40441,-102.658364,0
477,477,2019-01-01 06:19:16,4658490815480264,fraud_Mayert Group,shopping_pos,4.12,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,f313c791f5caa0eb9c5feb773524550b,1325398756,40.2586,-79.20863299999999,0
478,478,2019-01-01 06:19:49,6501313409525696,fraud_Marks Inc,gas_transport,75.42,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",1987-05-05,eb6d76df190f74112bf7f013e5c0ceec,1325398789,31.153295,-104.021759,0
479,479,2019-01-01 06:20:49,6011893664860915,fraud_Hudson-Ratke,grocery_pos,199.55,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,a5c13edd756f36c026630d13672974bd,1325398849,38.619691,-105.498059,0
480,480,2019-01-01 06:20:57,3527536963490470,fraud_Murray-Smitham,grocery_pos,89.52,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,dff84789183257794d8c219fade852d8,1325398857,33.936761,-81.678842,0
481,481,2019-01-01 06:21:19,5359543825610251,"fraud_Heller, Gutmann and Zieme",grocery_pos,56.57,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,74efe7857ce5a772a98702ad34bd38dc,1325398879,46.567253,-111.692333,0
482,482,2019-01-01 06:21:35,5596347693144598,fraud_Frami Group,entertainment,1.86,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,6c79af79df33fc648aefb07e81d8249c,1325398895,29.748642,-90.602809,0
483,483,2019-01-01 06:21:54,3554849923339851,fraud_Pouros-Haag,shopping_pos,8.75,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,531c8697863bc97863f26b99f3d66b64,1325398914,36.645091,-96.464764,0
484,484,2019-01-01 06:22:54,30290551782700,fraud_Miller-Harris,misc_net,9.41,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,27f52338c47a9470bd6814f35cd8310c,1325398974,36.121165000000005,-88.50975799999999,0
485,485,2019-01-01 06:22:56,213163860545705,fraud_Ortiz Group,grocery_net,47.51,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,1986-04-28,5a9bf6b3759f450b7790d9c70b28bb41,1325398976,33.44865,-82.696711,0
486,486,2019-01-01 06:24:47,630423337322,fraud_Harber Inc,gas_transport,94.48,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,c9235f76ecb45e67372d79ecac2ffb37,1325399087,49.513555,-117.819653,0
487,487,2019-01-01 06:24:59,3506042666828517,fraud_Corwin-Collins,gas_transport,79.27,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,b47ec7498c7c19de4801a850b99c433f,1325399099,38.686653,-80.803493,0
488,488,2019-01-01 06:25:00,6011975266774121,fraud_Goldner-Lemke,entertainment,19.91,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",1943-05-28,1fad38cfc5cd86ef0a4f09a61f836c0d,1325399100,39.21153,-77.322292,0
489,489,2019-01-01 06:25:07,4079773899158,fraud_Berge LLC,gas_transport,79.39,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,606b05a976ee2bca7323d6afc85e63ce,1325399107,43.673602,-116.40606,0
490,490,2019-01-01 06:25:40,30181367542315,fraud_Pagac LLC,shopping_pos,5.05,Danielle,Walker,F,9824 Mitchell Run,Powell Butte,OR,97753,44.2415,-121.0113,2016,Local government officer,1953-12-25,d44f496e9daab912914ac9513b038df2,1325399140,44.245679,-121.333658,0
491,491,2019-01-01 06:26:31,4147608975828480,fraud_McCullough LLC,misc_pos,6.92,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,0f415f73833f2a103103617e2884cd46,1325399191,43.989863,-95.473244,0
492,492,2019-01-01 06:27:39,4045036286570100739,fraud_Lind-Buckridge,entertainment,2.3,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,50e96f9117c71c56bb609c1a95c44d56,1325399259,39.692008,-75.75402199999999,0
493,493,2019-01-01 06:28:31,4807552641361,fraud_Huels-Hahn,gas_transport,56.62,Kimberly,Castro,F,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1954-01-29,5950789796e17127817c883ac540a5f0,1325399311,40.684998,-83.147487,0
494,494,2019-01-01 06:29:04,3504178999463051,fraud_Dooley-Thompson,misc_net,9.09,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,b864305de02997f61f35b994fc38c92d,1325399344,39.995553,-83.56832,0
495,495,2019-01-01 06:29:23,30238755902988,"fraud_Moen, Reinger and Murphy",grocery_pos,102.1,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,af4f7e2b4bd4af575f3c204b484c0a19,1325399363,31.070756,-96.972356,0
496,496,2019-01-01 06:29:43,6011860238257910,fraud_Strosin-Cruickshank,grocery_pos,168.42,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,d7203e23d13fb7b6ec2e64e343491f14,1325399383,35.594928,-97.620498,0
497,497,2019-01-01 06:31:07,3517814635263522,fraud_Deckow-O'Conner,grocery_pos,138.23,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,fbd262bbb6d156f57ee4868089051ccf,1325399467,38.06715,-79.888697,0
498,498,2019-01-01 06:32:36,4585132874641,fraud_Erdman-Kertzmann,gas_transport,69.72,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,6ed5502e8464efee2e341959617bb656,1325399556,39.053407,-93.972916,0
499,499,2019-01-01 06:33:35,676326610042,fraud_Hills-Olson,grocery_net,48.39,Jacqueline,Caldwell,F,54220 April Union Suite 403,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,1993-11-02,a8701a55000472ccae101302e4d2b9f1,1325399615,41.566092,-82.43762199999999,0
